,text,blockInfo
596,"I= Eedi
Ⓒ Eedi 2018
A
Only
Tom
y
2
B
Tom and Katie are trying to work out the
area of the shape on the left.
Tom says it is: 2 x (6 + y)
Katie says it is: 6 xy + 2xy
Only
Katie
Who is correct?
C
Both Tom
and Katie
D
Neither is
correct","[[48.5, 20.0], [41.0, 465.0], [93.0, 332.0], [93.0, 396.0], [120.5, 102.5], [172.0, 219.0], [242.0, 332.0], [439.0, 138.5], [242.5, 397.0], [439.0, 252.0], [392.5, 333.0], [393.0, 396.0], [540.0, 332.5], [545.5, 396.0]]"
597,"I= Eedi
The fractions in the two circles
below add to give the fraction in
the circle above.
What should replace the question
mark?
Ⓒ Eedi 2018
A
31
40
B
39
40
C
23
40
?
718
D
1
10
3
20","[[48.0, 20.0], [190.5, 121.0], [189.5, 210.0], [41.0, 465.0], [93.0, 332.0], [93.0, 397.0], [242.0, 332.0], [246.0, 397.5], [391.0, 332.5], [399.0, 397.0], [452.0, 193.0], [506.5, 100.0], [540.5, 332.5], [567.0, 197.0], [547.5, 396.5]]"
598,"I= Eedi
A student is asked to express 108
as a product of its prime factors.
On what line of working in this
factor tree does the first mistake
occur?
Ⓒ Eedi 2018
A
Line 1
B
Line 2
C
108
(3)
Line 3
(2
36
18
2
108 2² x 3 x 9
=
9
D
Line 4
Line 1
Line 2
Line 3
Line 4","[[48.0, 21.0], [187.5, 117.0], [188.0, 204.5], [41.0, 465.0], [93.0, 324.0], [95.5, 389.5], [242.5, 324.0], [244.0, 389.5], [392.5, 323.5], [448.5, 70.5], [423.5, 114.5], [393.0, 389.5], [436.5, 163.0], [466.0, 115.0], [489.0, 162.0], [471.5, 228.5], [510.5, 206.5], [540.5, 323.5], [541.5, 388.0], [588.0, 114.5], [588.5, 159.0], [589.0, 206.0], [589.0, 247.0]]"
599,"I= Eedi
Ⓒ Eedi 2018
A
-4.4
Which number is 3 greater than -1.4?
B
2.4
1.6
D
-1.1","[[48.0, 20.0], [41.0, 465.0], [93.5, 283.0], [95.0, 341.0], [309.5, 148.5], [242.5, 283.0], [244.0, 340.5], [390.0, 341.5], [540.5, 282.5], [542.5, 342.0]]"
600,"I= Eedi
Which of these quadrilaterals does not have to have two pairs
of opposite pairs of angles which are equal?
A
Parallelogram
Ⓒ Eedi 2018
B
Rhombus
Rectangle
Kite","[[48.5, 20.0], [318.0, 149.0], [93.5, 283.0], [92.5, 336.5], [41.0, 465.0], [242.5, 283.0], [242.0, 335.5], [394.5, 336.5], [541.0, 335.0]]"
601,"I= Eedi
A
Ⓒ Eedi 2018
What word do we use to describe the relationship:
Commutativity
B
8x99x8
Factors
(
Associativity
D
Distributivity","[[48.0, 20.0], [92.5, 332.5], [41.0, 465.0], [325.5, 139.5], [92.0, 389.5], [242.0, 332.0], [327.0, 189.5], [238.0, 390.0], [392.0, 334.5], [386.5, 391.0], [540.0, 332.5], [542.5, 390.5]]"
602,"I= Eedi
Ⓒ Eedi 2018
A
25
What should replace the question mark?
317
B
÷
7 5
·•·•
5
2/5
=
||
317
5
2
D
7/3
VA","[[48.5, 20.0], [41.0, 465.0], [94.0, 315.0], [88.5, 378.5], [332.5, 93.0], [252.5, 187.0], [243.0, 314.0], [273.0, 200.0], [272.5, 193.0], [243.5, 379.0], [294.0, 190.5], [322.0, 191.0], [321.5, 191.0], [349.0, 187.0], [392.0, 376.0], [541.0, 314.0], [542.5, 375.0], [619.0, 21.5]]"
603,"I= Eedi
Ⓒ Eedi 2018
A
7
10
How much bigger is than?
B
314
3
21
D
21","[[48.0, 20.0], [41.0, 465.0], [92.5, 282.5], [93.0, 351.0], [320.0, 137.0], [242.5, 283.0], [242.0, 352.0], [398.5, 349.0], [541.0, 282.5], [548.0, 364.0]]"
604,"I= Eedi
A line segment from P to Q has midpoint M with coordinates
(-3,-2).
If the coordinates of P are (-3,-9), what are the
coordinates of the point Q?
(-3,-3.5)
©tad 2018
B
(-7,3)
С
(-3,5)
D
(-3,7)
AKC","[[23.0, 10.5], [154.0, 71.5], [155.0, 117.0], [54.0, 211.0], [19.5, 233.0], [122.0, 188.0], [121.0, 211.5], [197.0, 188.5], [193.0, 211.0], [270.0, 200.0], [308.5, 13.0]]"
605,"I= Eedi
Ⓒ Eedi 2018
A
1
-3-
Which number is 3 less than ²?
B
-2
5/6
D
2/6","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [88.0, 340.5], [311.0, 147.0], [242.5, 282.0], [226.5, 346.5], [397.5, 347.5], [540.0, 282.5], [541.0, 351.0]]"
606,"I= Eedi
What is the width of each of the intervals on the number line?
Ⓒ Eedi 2018
A
813
-3
?
B
3
списо
5
5
2
WIN
3
D
2","[[48.5, 20.0], [318.0, 67.0], [41.0, 465.0], [93.0, 283.0], [91.0, 351.5], [217.5, 188.0], [244.5, 127.0], [242.5, 283.0], [243.5, 337.5], [242.0, 356.5], [243.0, 367.5], [376.5, 187.5], [392.0, 336.0], [391.5, 354.5], [393.0, 367.5], [540.0, 282.5], [542.5, 345.0]]"
607,"I= Eedi
""If 4 is a common factor of the numbers A and B, then 3
is also a common factor of the numbers A and B.”
Ⓒ Eedi 2018
A
always true
B
Is this statement...
sometimes true
C
never true
D
Impossible to say
without more
information","[[48.0, 20.0], [336.0, 98.5], [41.0, 465.0], [93.5, 283.0], [97.0, 349.5], [242.5, 283.0], [336.0, 163.5], [244.5, 349.0], [393.5, 283.0], [393.5, 349.5], [542.0, 282.5], [551.5, 375.5]]"
608,"I= Eedi
Ⓒ Eedi 2018
A
0.8
What is as a decimal?
B
0.7
0.78
None of these","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [95.0, 345.5], [323.5, 143.0], [242.5, 283.0], [236.5, 345.0], [390.5, 345.0], [552.5, 346.0]]"
609,"I= Eedi
Tom and Katie are arguing about the
shape on the right.
Tom says it is a parallelogram.
Katie says it is a rhombus.
Ⓒ Eedi 2018
A
Who is correct?
Only
Tom
B
Only
Katie
-1
y₁
6
5
Both Tom
and Katie
2
B
D
D
5
Neither is
correct
C
6
7
x","[[48.5, 20.5], [180.5, 151.0], [41.0, 465.0], [92.5, 351.0], [179.0, 265.5], [93.0, 415.0], [242.0, 352.0], [242.0, 415.5], [367.0, 268.5], [391.0, 64.0], [391.5, 104.5], [400.0, 414.5], [460.0, 268.5], [497.0, 251.0], [539.5, 351.5], [560.0, 95.0], [555.0, 267.5], [545.0, 414.5], [592.0, 188.5], [586.5, 267.5], [617.0, 267.0], [622.5, 286.5]]"
610,"I= Eedi
Eedi 2018
A
24q
What is the output of this Function Machine?
q
B
x 8 -3
8q - 3
C
8(q − 3)
?
D
5q
VA","[[48.0, 20.0], [44.5, 464.5], [93.0, 363.0], [91.0, 417.0], [318.5, 88.0], [182.5, 202.5], [242.0, 363.0], [319.5, 197.0], [236.25, 418.5], [391.0, 362.5], [389.5, 416.5], [458.0, 198.0], [541.0, 362.5], [537.0, 416.5], [619.0, 21.5]]"
611,"I= Eedi
Using the key on the right,
which of the following
symbols should replace the
star in terms of length?
Ⓒ Eedi 2018
r
A
V
p+q
B
V
11
r
P
:2
D
р
Need more
information
PA
A","[[48.0, 21.0], [154.5, 118.5], [41.0, 465.0], [99.5, 223.5], [93.5, 342.0], [89.5, 397.5], [195.5, 225.5], [242.0, 342.0], [241.0, 395.5], [392.0, 396.5], [454.0, 153.5], [524.5, 155.5], [519.5, 235.5], [540.0, 342.5], [594.0, 160.0], [543.0, 396.5], [618.0, 20.5], [592.5, 234.0]]"
612,"I= Eedi
Ⓒ Eedi 2018
What is the order of rotational symmetry of this shape?
A
0
B
1
2
D
4","[[48.0, 20.0], [41.0, 465.0], [318.0, 302.5], [97.0, 374.5], [95.0, 422.0], [245.0, 374.5], [246.5, 421.5], [395.0, 421.0], [544.5, 374.0], [544.0, 422.0]]"
613,"I= Eedi
Ⓒ Eedi 2018
Tom and Katie are arguing about powers.
Tom says there is no value of m that means 2m ends in 0.
Katie says there is no value of n that means 5"" ends in 0.
A
Only
Tom
B
Who is correct?
Only
Katie
C
Both Tom
and Katie
D
Neither is
correct","[[48.0, 20.0], [41.0, 465.0], [324.5, 139.5], [93.0, 332.0], [93.0, 396.0], [242.0, 332.0], [324.0, 241.0], [242.5, 397.0], [392.5, 333.5], [400.0, 395.5], [540.0, 332.5], [545.5, 396.0]]"
614,"I= Eedi
Where do the brackets need to go to make the answer equal 13?
Ⓒ Eedi 2018
A
3x2+4-5
C
3x (2+4) -5
3x (2+4-5)
B 3x2 + (4-5)
D Does not need brackets","[[48.0, 20.0], [308.0, 166.0], [41.0, 465.0], [91.5, 242.0], [301.5, 91.0], [92.5, 362.5], [192.5, 245.5], [190.5, 365.0], [455.5, 244.5], [481.0, 360.5]]"
615,"I= Eedi
px q xr
Tom says the statement above is equivalent to: px (q + r)
Katie says the statement above is equivalent to: q X r x p
Ⓒ Eedi 2018
A
Only
Tom
B
Who is correct?
Only
Katie
Both Tom
and Katie
D
Neither
are correct
VA","[[48.5, 20.0], [319.5, 153.5], [41.0, 465.0], [93.0, 332.0], [93.0, 396.0], [242.0, 332.0], [319.0, 254.0], [242.5, 397.0], [400.0, 395.5], [540.0, 332.5], [545.0, 395.0], [619.0, 21.0]]"
616,"I= Eedi
Ⓒ Eedi 2018
A
0
How many factors does 11 have?
B
1
2
D
11","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [94.0, 347.5], [319.0, 130.5], [242.5, 282.0], [242.5, 347.5], [391.5, 347.0], [542.0, 282.5], [538.0, 346.5]]"
617,"I= Eedi
A
Ⓒ Eedi 2018
11 x 15 + 11 x 5
15
B
11
A
B
Which of the following calculations would correctly
work out the area of the rectangle labelled A?
5
C
D
11 x 15- 11 x 5 11 x 10 + 11x5 11x 10-11 x 5","[[48.0, 20.0], [93.0, 332.0], [41.0, 465.0], [95.0, 382.5], [267.0, 145.0], [242.0, 332.0], [338.5, 65.5], [340.5, 119.0], [340.5, 173.5], [330.0, 244.5], [407.0, 174.5], [391.0, 332.0], [540.0, 332.5], [395.0, 384.5]]"
618,"I= Eedi
What is the area
of the triangle?
A
18 cm²
Ⓒ Eedi 2018
B
12 cm²
9 cm
4 cm
24 cm²
6 cm
D
108 cm²
VA","[[48.5, 20.0], [134.0, 148.0], [92.5, 326.0], [90.5, 377.0], [41.0, 465.0], [242.0, 326.0], [239.5, 377.0], [421.0, 127.5], [426.0, 209.5], [390.5, 377.5], [541.0, 152.5], [540.0, 326.5], [540.0, 377.0], [619.0, 21.5]]"
619,"I= Eedi
Ⓒ Eedi 2018
A
614
B
1
24
Calculate
1
4
1
÷-
6
4
6
D
24","[[48.0, 20.0], [41.0, 465.0], [93.5, 283.0], [92.5, 342.5], [242.5, 283.0], [241.0, 346.0], [327.0, 106.5], [309.0, 154.5], [308.0, 186.5], [336.0, 170.0], [391.5, 347.0], [540.0, 282.5], [541.5, 342.0]]"
620,"I= Eedi
Ⓒ Eedi 2018
P
A
3 right
B
Q
3 left
Shape P has been reflected in
the line x = 5 to give the shape
Q.
Now imagine moving shape P a
total of 3 squares to the right,
and keeping the same reflection.
In which direction would shape
Q move?
3 down
D
3 up","[[48.5, 20.5], [41.0, 465.0], [97.5, 154.5], [92.5, 357.5], [94.0, 413.0], [242.5, 357.0], [272.0, 158.0], [243.5, 411.5], [492.5, 94.0], [491.5, 199.0], [490.5, 287.0], [393.0, 410.5], [540.5, 356.5], [544.5, 411.0]]"
621,"I= Eedi
Ⓒ Eedi 2018
A
1
4
What should replace the question mark?
1
5
L₂J
B
1
1
20
D
1-9
VA","[[48.0, 20.0], [41.0, 465.0], [94.5, 314.5], [94.0, 388.0], [318.0, 105.5], [183.5, 213.5], [244.0, 314.0], [243.0, 375.5], [396.5, 376.5], [541.5, 314.5], [548.0, 374.5], [619.0, 21.5]]"
622,"I= Eedi
Ⓒ Eedi 2018
K
-2
y
-4-
0
N
-3-
-4-
L
-ev
3
What can you say about line
segments K and L?
X
A
B
D
K is longer than L
K is shorter than L
K and L are the same
length
We don't have
enough information
without measuring
them","[[47.5, 20.5], [41.5, 463.0], [119.0, 157.0], [128.0, 254.0], [207.5, 62.5], [199.5, 94.0], [198.0, 253.0], [198.0, 321.5], [198.5, 356.5], [198.5, 395.0], [266.0, 269.0], [282.5, 252.0], [319.5, 254.5], [508.5, 75.5], [391.0, 243.0], [426.0, 141.0], [426.0, 218.0], [426.0, 390.5], [533.0, 138.5], [537.5, 215.0], [547.5, 295.5], [539.0, 393.5]]"
623,"I= Eedi
Ⓒ Eedi 2018
A
a-b
a = 5
Which of the following gives a a value of -4.1?
B
b = -0.9
b-a
-a - b
D
-a-(-b)
VA","[[48.0, 20.0], [41.0, 465.0], [93.5, 283.0], [95.0, 340.5], [232.0, 87.5], [322.0, 156.0], [242.5, 283.0], [375.0, 88.0], [244.5, 341.5], [390.5, 341.5], [540.0, 282.5], [540.0, 344.0], [619.0, 21.0]]"
624,"I= Eedi
A
Ⓒ Eedi 2018
Which of the following is an example of associativity?
5 x (6 +7) = (5 +6)x7
5x (6 + 7) = 5x6+5x7
B 5 × (6 x 7) = (5 × 6) x 7
D
VA
5x6=6x5","[[48.0, 20.0], [50.0, 207.5], [41.0, 465.0], [325.5, 101.0], [198.0, 209.5], [204.5, 330.5], [492.5, 211.5], [372.0, 327.5], [619.0, 21.0], [492.5, 333.5]]"
625,"I= Eedi
Ⓒ Eedi 2018
A
65°
What is the size of this angle?
180 170 160 1500/
kuulutuntuduntuutuntuuttollunt
60
50
70
140 130 120 110 100
B
75°
90
100 110 120 130 140
50 40
70 60
-88
125°
150 160 170 10
30
20 10
D
115°
VA","[[48.0, 20.0], [41.0, 465.0], [98.0, 346.0], [100.5, 405.0], [319.0, 78.5], [198.25, 230.25], [201.0, 200.75], [254.5, 161.5], [245.5, 346.0], [247.0, 405.0], [323.5, 135.5], [392.0, 158.5], [348.5, 135.75], [396.0, 405.0], [460.0, 242.5], [440.0, 212.0], [451.5, 245.0], [540.0, 346.5], [543.0, 405.0], [619.0, 21.0]]"
626,"I= Eedi
Tom and Katie are arguing about multiples
Tom says that if n is a positive integer, 6 + n will always be a
multiple of 6
Katie says that if n is a positive integer, 6n will always be a multiple
of 6
Ⓒ Eedi 2018
A
Only
Tom
Who is correct?
B
Only
Katie
C
Both Tom
and Katie
D
Neither is
correct","[[48.5, 20.5], [316.5, 112.0], [318.0, 212.0], [41.0, 465.0], [93.0, 332.0], [93.0, 396.0], [316.5, 277.5], [242.0, 332.0], [242.5, 397.0], [392.5, 333.5], [400.0, 395.5], [540.0, 332.5], [545.5, 396.0]]"
627,"I= Eedi
A
Ⓒ Eedi 2018
What word do we use to describe the relationship:
Associativity
8x45x4+3x4
B
Commutativity
O
Distributivity
D
Factors","[[48.5, 20.5], [92.5, 332.0], [41.0, 465.0], [325.5, 139.5], [92.0, 391.0], [326.0, 189.0], [242.5, 332.0], [243.5, 391.5], [393.0, 331.5], [396.0, 392.0], [540.0, 333.0], [541.0, 390.5]]"
628,"I= Eedi
A
C
Ⓒ Eedi 2018
(-22) + 48 = 48 - 22
true because of
associativity
true because of
distributivity
Is this...
B
D
true because of
commutativity
false
VA","[[48.5, 20.0], [61.5, 219.5], [62.0, 350.5], [41.0, 465.0], [296.0, 82.5], [175.0, 220.0], [175.0, 353.0], [319.0, 143.5], [392.0, 218.0], [392.5, 349.5], [494.0, 220.0], [450.5, 353.0], [619.0, 21.0]]"
629,"I= Eedi
© 2018
A
15 x 12 = 15 x (4x)
What should replace the star to make this
calculation correct?
B
12
3
D
24
PO","[[23.0, 10.0], [19.5, 232.5], [46.5, 158.0], [164.5, 74.5], [121.0, 158.0], [120.5, 183.5], [197.0, 182.0], [270.0, 157.5], [269.5, 183.0], [309.5, 13.0]]"
630,"I= Eedi
© Eedi 2018
A
50%
В
0.6
35%
=
315
-
=
? %
U
60%
6%","[[48.5, 20.5], [41.0, 465.0], [94.0, 317.5], [85.0, 377.5], [243.0, 317.5], [269.0, 149.0], [250.5, 377.5], [297.0, 150.0], [315.0, 146.5], [316.5, 149.5], [337.5, 150.0], [362.0, 148.5], [393.0, 317.5], [392.5, 377.5], [541.5, 377.0]]"
631,"I= Eedi
What is the area
of this shape?
Ⓒ Eedi 2018
A
4.5
B
LO
5
с
6
D
Not enough
information","[[48.5, 21.0], [134.0, 148.0], [41.0, 465.0], [93.0, 327.0], [93.0, 378.5], [242.0, 326.0], [238.0, 375.5], [240.5, 378.0], [391.5, 326.5], [391.0, 378.5], [539.5, 326.5], [540.0, 390.5]]"
632,"I= Eedi
Ⓒ Eedi 2018
A
1
240
What fraction of a full circle is a 240° sector?
B
7
12
213
D
314
VA","[[48.0, 20.0], [41.0, 465.0], [92.5, 291.0], [93.5, 360.0], [319.0, 139.0], [243.0, 290.5], [242.0, 358.0], [389.5, 358.25], [540.5, 290.5], [536.0, 355.0], [619.0, 21.0]]"
633,"I= Eedi
What number
should replace in
the Venn diagram?
Ⓒ Eedi 2018
A
11
B
66
Prime factors of Prime factors of 60
11
16
2
D
132
购","[[48.0, 21.0], [131.0, 153.5], [41.0, 465.0], [94.0, 360.0], [93.5, 411.5], [242.5, 360.0], [242.5, 411.0], [452.0, 78.5], [357.5, 219.0], [391.0, 411.0], [511.5, 164.0], [541.0, 360.5], [540.5, 412.0], [619.5, 22.0]]"
634,"I= Eedi
Ⓒ Eedi 2018
A
Only
Tom
Tom and Katie are arguing about the factors of 12
Tom says 1 is a factor of 12
Katie says 12 is a factor of 12
B
Only
Katie
Who is correct?
C
Both Tom
and Katie
D
Neither is
correct","[[48.0, 20.0], [41.0, 465.0], [93.0, 332.0], [93.0, 396.0], [335.5, 140.0], [242.0, 332.0], [242.5, 397.0], [336.0, 241.0], [392.5, 333.0], [400.0, 395.5], [540.0, 332.5], [545.5, 396.0]]"
635,"I= Eedi
Tuna: -2.6 m
Ray: -6 m
Ling: -1.5 m
Arrange their depths in ascending order, starting with the deepest
Ⓒ Eedi 2018
Here are the depths below sea level of 3 creatures:
A
1st Tuna
2nd Ling
3rd Ray
B
1st Ling
2nd Ray
3rd Tuna
C
1st Ling
2nd Tuna
3rd Ray
1st Ray
2nd Tuna
3rd Ling","[[48.0, 20.0], [326.5, 168.5], [41.0, 465.0], [326.5, 65.0], [93.5, 283.0], [97.0, 375.0], [242.5, 283.0], [244.0, 374.5], [393.5, 283.0], [388.5, 375.0], [536.5, 375.0]]"
636,"I= Eedi
A
Ⓒ Eedi 2018
Which of the following is not a quadrilateral?
Trapezium
B
Kite
C
Parallelogram
Pentagon","[[48.0, 20.0], [93.5, 283.0], [41.0, 465.0], [318.5, 163.5], [87.5, 336.5], [242.5, 283.0], [241.0, 335.5], [393.5, 282.5], [397.0, 335.5], [541.0, 336.5]]"
637,"|= Eedi
ⓒ Eedi 2018
A
-1
-5
B
a
-3
4
What is the value of a?
C
-5
D
-7","[[48.0, 20.5], [40.5, 464.5], [93.0, 324.0], [90.0, 371.5], [269.5, 148.5], [241.5, 324.5], [315.0, 107.5], [374.0, 107.0], [390.0, 149.0], [334.0, 225.0], [391.0, 325.0], [388.5, 374.0], [540.0, 324.5], [537.5, 373.5]]"
638,"I= Eedi
Paul says: the absolute value of -4 is greater than the absolute
value of -5
Ⓒ Eedi 2018
A
Jo and Paul are arguing about -5 and -4.
Jo says: -5 -4
Only
Jo
B
Who is correct?
Only
Paul
O
Both Jo
and Paul
D
Neither is
correct
VA","[[48.0, 20.0], [325.5, 187.0], [41.0, 465.0], [93.0, 332.0], [325.0, 97.0], [93.0, 395.0], [242.0, 332.0], [325.0, 251.0], [242.0, 397.0], [392.5, 332.5], [393.5, 396.5], [540.0, 332.5], [545.5, 396.0], [619.0, 21.0]]"
639,"I= Eedi
Ⓒ Eedi 2018
A
-7
B
7
(-5) + (-2) =
C
3
D
-3","[[48.0, 20.0], [41.0, 465.0], [93.0, 325.5], [90.5, 382.5], [242.0, 325.0], [240.0, 382.0], [343.5, 177.0], [391.0, 325.0], [389.0, 381.0], [540.5, 324.5], [538.0, 380.0]]"
640,"I= Eedi
What should replace the
symbols in the following
model to represent the
calculation
3 x 55 x 3?
Ⓒ Eedi 2018
A
☆= 3
= 5
= 3
B
II
0
+
0
0
+
11
3
3
= 5
1
115
+
15
= 15
= 5
D
15
= 15
= 3
15
15","[[48.5, 21.0], [138.0, 109.5], [137.5, 198.5], [41.0, 465.0], [93.5, 283.0], [94.5, 370.5], [242.5, 283.0], [257.5, 336.5], [291.5, 126.0], [257.5, 371.0], [273.5, 336.0], [264.5, 388.5], [353.5, 154.0], [388.5, 95.5], [394.0, 98.5], [429.0, 335.5], [419.5, 371.0], [413.0, 404.5], [540.5, 282.5], [573.0, 337.5], [560.5, 390.0], [596.5, 120.5], [601.0, 199.5]]"
641,"I= Eedi
What is the area of the rectangle enclosed by the
following 4 lines?
x = 4
Ⓒ Eedi 2018
A
12 units²
y = 2
B
14 units²
x = -1
20 units²
y = 6
We need more
information","[[48.0, 20.0], [315.0, 87.0], [95.0, 189.5], [41.0, 465.0], [93.5, 315.0], [107.5, 366.0], [234.5, 190.5], [242.5, 316.0], [249.5, 366.5], [384.5, 188.0], [401.5, 365.5], [516.5, 192.0], [541.5, 370.5]]"
642,"I= Eedi
Ⓒ Eedi 2018
A
6nn
B
7n
n+ 6n
=
O
6n²
D
Cannot be
simplified","[[48.5, 20.5], [41.0, 465.0], [93.5, 343.0], [90.5, 394.5], [242.0, 341.5], [240.5, 395.5], [317.0, 184.0], [373.5, 185.0], [390.5, 342.5], [391.0, 393.0], [540.0, 342.5], [541.5, 403.0]]"
643,"I= Eedi
What is the area
of this shape?
Ⓒ Eedi 2018
A
10
B
9
4.5
D
4
VA","[[48.5, 20.0], [134.0, 148.0], [41.0, 465.0], [93.0, 327.0], [90.0, 378.5], [242.0, 326.0], [239.5, 379.0], [390.0, 379.0], [540.0, 326.5], [546.5, 377.5], [619.0, 21.5]]"
644,"I= Eedi
A
Neither is
correct
Ⓒ Eedi 2018
Jo says the diagram above represents
3 ÷ 18 = 6
Paul says the diagram represents 6 x 3 = 18
B
Only
Paul
Who is correct?
Only
Jo
D
Both Jo
and Paul","[[48.0, 20.0], [92.5, 332.0], [87.5, 397.5], [41.0, 465.0], [337.5, 197.5], [242.5, 332.0], [242.0, 397.0], [336.5, 274.0], [390.5, 399.5], [540.5, 332.5], [536.0, 396.5]]"
645,"I= Eedi
-10
Eedi 2018
A
Here is a number line:
Which of the following numbers would be placed to the left of
- 3 on the number line?
-2
-3
↓
B
-8
C
0
O
10
8
VA","[[48.5, 20.5], [41.0, 213.0], [44.5, 464.5], [93.0, 363.0], [318.5, 69.5], [317.5, 261.5], [91.5, 425.5], [231.5, 144.5], [242.0, 363.0], [241.0, 425.5], [391.5, 362.5], [389.0, 424.0], [541.0, 362.5], [595.0, 212.5], [539.0, 424.5], [619.0, 21.0]]"
646,"I= Eedi
A
-5 and 5
Ⓒ Eedi 2018
What are the two missing numbers?
+6
B
-7 and 5
-1
+6
-7 and 6
D
- 5 and 7","[[48.5, 20.0], [94.5, 332.0], [94.5, 403.0], [41.0, 465.0], [319.0, 80.0], [207.5, 129.5], [243.5, 333.0], [235.0, 403.0], [299.5, 236.0], [395.5, 128.5], [392.5, 403.5], [544.0, 332.5], [544.0, 403.0]]"
647,"I= Eedi
Reflect shape P in line 11
and then in line 12.
Describe the single
translation from P to the
final image.
A
C
Ⓒ Eedi 2018
(3)
(-)
B
D
4
(3)
P
-5 4
3
4
41
3
2
0
11
2
3
12
5
6","[[48.5, 20.5], [145.5, 78.0], [146.0, 168.5], [63.5, 276.0], [63.5, 372.0], [41.0, 465.0], [119.5, 275.0], [118.0, 369.0], [212.5, 276.0], [211.5, 371.0], [282.5, 215.0], [269.5, 278.0], [329.5, 168.0], [316.5, 215.0], [350.5, 215.0], [373.0, 215.0], [394.5, 215.0], [413.5, 142.5], [412.0, 165.0], [413.0, 215.0], [441.0, 263.5], [463.0, 214.0], [486.0, 215.0], [508.0, 266.5], [530.5, 215.0], [553.0, 215.0]]"
648,"I= Eedi
0.0
Ⓒ Eedi 2018
A
14
5
Which of the following fractions is the arrow
pointing to?
B
3
L
2.0
C
12
5
↓
D
11
5
4.0
VA","[[48.0, 20.0], [49.0, 255.0], [41.0, 465.0], [93.5, 333.0], [94.5, 401.5], [318.5, 86.0], [242.5, 332.0], [243.0, 396.5], [323.5, 249.5], [392.0, 332.0], [392.0, 402.0], [432.0, 193.5], [540.5, 331.5], [539.0, 401.5], [596.5, 255.0], [619.0, 21.5]]"
649,"I= Eedi
Ⓒ Eedi 2018
2
A
1
What is 2.5 written as a fraction?
B
1
2.5
5
2
D
You cannot write
decimal numbers
as fractions
VA","[[48.0, 20.0], [41.0, 465.0], [82.5, 348.0], [94.0, 281.0], [98.5, 336.5], [328.0, 118.5], [242.5, 280.0], [242.5, 349.5], [391.5, 347.5], [540.5, 279.5], [542.5, 359.5], [619.0, 21.0]]"
650,"I= Eedi
Ⓒ Eedi 2018
A
-9
What number belongs in the box?
B
-1
5=
5-4
C
9
D
1
VA","[[48.0, 20.0], [41.0, 465.0], [93.0, 349.0], [91.0, 406.5], [330.0, 137.5], [242.0, 349.0], [240.0, 406.0], [380.0, 205.0], [391.0, 349.0], [389.5, 405.0], [540.5, 348.5], [538.0, 404.5], [619.0, 21.0]]"
651,"I= Eedi
=of ...
Ⓒ Eedi 2018
A
B
D
VA","[[48.0, 20.0], [104.25, 327.5], [41.0, 465.0], [325.5, 108.0], [327.0, 205.0], [329.0, 391.5], [619.0, 21.0]]"
652,"I= Eedi
Ⓒ Eedi 2018
A
7
What number belongs in the box?
(-5)+
B
8
= 2
C
-3
D
-7
VA","[[48.0, 20.0], [41.0, 465.0], [93.5, 349.5], [91.0, 406.0], [331.0, 134.5], [262.0, 208.0], [241.5, 349.0], [240.5, 406.5], [383.5, 207.5], [391.0, 349.0], [389.5, 404.5], [540.5, 349.5], [538.0, 404.0], [619.0, 21.0]]"
653,"I= Eedi
Ⓒ Eedi 2018
Jo and Paul are trying to calculate the answer to 28 x 7
A
Only
Jo
Jo does this: 30×7-8×7
Paul does this: 20 x 7+ 18 x 7
B
Who is correct?
Only
Paul
C
Both Jo
and Paul
D
Neither is
correct","[[48.0, 20.0], [41.0, 465.0], [327.5, 83.0], [93.0, 332.0], [93.0, 395.0], [327.0, 132.0], [328.0, 183.5], [242.0, 332.0], [327.0, 235.0], [242.0, 397.0], [393.0, 333.0], [400.5, 396.0], [540.0, 332.5], [545.5, 396.0]]"
654,"I= Eedi
What is the value
of p in this
compound shape
made with
rectangles?
Ⓒ Eedi 2018
A
5
B
3
3cm
4
5cm
p cm
8cm
9cm
D
Not enough
information","[[48.0, 20.0], [135.5, 148.0], [41.0, 465.0], [93.0, 326.0], [91.0, 378.5], [241.5, 325.5], [240.0, 379.5], [364.5, 199.0], [390.0, 379.0], [425.0, 154.5], [492.5, 73.0], [458.5, 245.0], [547.0, 155.5], [540.0, 326.5], [542.0, 386.5]]"
